Row ID;Row Name;materialId01;materialId02;materialId03;materialId04;materialId05;materialId06;itemNum01;itemNum02;itemNum03;itemNum04;itemNum05;itemNum06;materialCate01;materialCate02;materialCate03;materialCate04;materialCate05;materialCate06;isDisableDispNum01;isDisableDispNum02;isDisableDispNum03;isDisableDispNum04;isDisableDispNum05;isDisableDispNum06
113002;;12700;12314;12306;12307;-1;-1;1;10;1;2;-1;-1;4;4;4;4;15;0;0;0;0;0;0;0;
113003;;12303;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;15;15;15;15;0;0;0;0;0;0;0;
300000;Erdleaf Flower * 2;20680;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301000;Mushroom * 1, Smoldering Butterfly * 1;20760;20802;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301010;Mushroom * 2, Smoldering Butterfly * 1, Old Fang * 1;20760;20802;15040;-1;-1;-1;2;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301020;Fire Blossom * 2;20682;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301030;Mushroom * 1, Fulgurbloom * 1;20760;20652;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301040;Mushroom * 2, Fulgurbloom * 1, Gravel Stone * 1;20760;20652;-1;-1;20855;-1;2;1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301050;Mushroom * 1, Gold-Tinged Excrement * 1;20760;20830;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301060;Mushroom * 1, Blood-Tainted Excrement * 1;20760;20831;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301070;Mushroom * 1, Tarnished Golden Sunflower * 1;20760;20685;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301080;Mushroom * 2, Golden Sunflower * 1, Golden Centipede * 1;20760;20683;-1;-1;20820;-1;2;1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301090;Rimed Crystal Bud * 2;20751;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301100;Toxic Mushroom * 1, Poisonbloom * 1;20770;20650;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301110;Melted Mushroom * 1;20761;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301120;Albinauric Bloodclot * 1, Human Bone Shard * 5;15420;15100;-1;-1;-1;-1;1;5;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301130;Beast Blood * 1, Hefty Beast Bone * 2;-1;15030;15341;-1;-1;-1;-1;1;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301140;Mushroom * 1, Smoldering Butterfly * 1, String * 1;20760;20802;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301150;Mushroom * 1, Fulgurbloom * 1, String * 1;20760;20652;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301160;Mushroom * 1, Gold-Tinged Excrement * 1, String * 1;20760;20830;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301170;Toxic Mushroom * 1, Poisonbloom * 1, String * 1;20770;20650;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301180;Melted Mushroom * 1, String * 1;20761;-1;15400;-1;-1;-1;1;-1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301190;Glintstone Firefly * 2, String * 1;20812;-1;15400;-1;-1;-1;2;-1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301200;Mushroom * 1, Blood-Tainted Excrement * 1, String * 1;20760;20831;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301220;Volcanic Stone * 2, String * 1;20850;-1;15400;-1;-1;-1;2;-1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301230;Mushroom * 1, Tarnished Golden Sunflower * 1, String * 1;20760;20685;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301240;Volcanic Stone * 2;20850;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301250;Mushroom * 2, Albinauric Bloodclot * 1;20760;15420;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301260;Mushroom * 2, Beast Blood * 1, Bloodrose * 1;20760;15030;20723;-1;-1;-1;2;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301270;Mushroom * 1, Trina's Lily * 1;20760;-1;-1;-1;20651;-1;1;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301280;Grave Violet * 2, Human Bone Shard * 1;-1;20654;15100;-1;-1;-1;-1;2;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301290;Glintstone Firefly * 2;20812;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301300;Glintstone Firefly * 2, Old Fang * 1;20812;-1;15040;-1;-1;-1;2;-1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
301310;Toxic Mushroom * 2, Faded Erdleaf Flower * 2, Aeonian Butterfly * 1;20770;20660;-1;-1;20801;-1;2;2;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
302000;Rowa Fruit * 1;20720;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
302010;Golden Rowa * 1;20721;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
302020;Rimed Rowa * 1;20722;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303000;Herba * 1, Cave Moss * 1, Great Dragonfly Head * 1;20690;20840;15110;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303010;Herba * 1, Cave Moss * 1, Land Octopus Ovary * 1;20690;20840;15140;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303020;Herba * 1, Cave Moss * 1, Crab Eggs * 1;20690;20840;15130;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303030;Herba * 1, Cave Moss * 1, Slumbering Egg * 1;20690;20840;15120;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303040;Dewkissed Herba * 2, Crystal Cave Moss * 1, Sacramental Bud * 1;20710;20842;-1;-1;20753;-1;2;1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303050;Dewkissed Herba * 2, Crystal Cave Moss * 1, Golden Centipede * 1;20710;20842;-1;-1;20820;-1;2;1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
303060;Dewkissed Herba * 2, Crystal Cave Moss * 1, Eye of Yelough * 1;20710;20842;-1;-1;20740;-1;2;1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304000;Rowa Fruit * 3, Turtle Neck Meat * 1, Herba * 1;20720;15090;20690;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304010;Rowa Fruit * 3, Sliver of Meat * 1, Great Dragonfly Head * 1, Smoldering Butterfly * 1;20720;15000;15110;20802;-1;-1;3;1;1;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304020;Golden Rowa * 3, Sliver of Meat * 1, Crab Eggs * 1, Land Octopus Ovary * 1;20721;15000;15130;15140;-1;-1;3;1;1;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304030;Rimed Rowa * 5, Sliver of Meat * 1, Slumbering Egg * 1, Eye of Yelough * 1;20722;15000;15120;-1;20740;-1;5;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304040;Golden Rowa * 5, Sliver of Meat * 1, Budding Horn * 1, Nascent Butterfly * 1;20721;15000;15050;-1;20800;-1;5;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304050;Rowa Fruit * 3, Beast Liver * 1, Glintstone Firefly * 2;20720;15010;20812;-1;-1;-1;3;1;2;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304060;Rowa Fruit * 3, Beast Liver * 1, Smoldering Butterfly * 1;20720;15010;20802;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304070;Rowa Fruit * 3, Beast Liver * 1, Fulgurbloom * 1;20720;15010;20652;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304080;Golden Rowa * 5, Beast Liver * 1, Golden Sunflower * 3;20721;15010;20683;-1;-1;-1;5;1;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304090;Rowa Fruit * 3, Four-Toed Fowl Foot * 1, Silver Firefly * 1;20720;15080;20810;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304100;Rowa Fruit * 3, Four-Toed Fowl Foot * 1, Gold Firefly * 1;20720;15080;20811;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304110;Rowa Fruit * 5, Lump of Flesh * 1, Hefty Beast Bone * 1, Arteria Leaf * 1;20720;15020;15341;-1;20691;-1;5;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304130;Rowa Fruit * 3, Strip of White Flesh * 1, Great Dragonfly Head * 1, Smoldering Butterfly * 1;20720;15160;15110;20802;-1;-1;3;1;1;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304140;Golden Rowa * 3, Strip of White Flesh * 1, Crab Eggs * 1, Land Octopus Ovary * 1;20721;15160;15130;15140;-1;-1;3;1;1;1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304150;Rimed Rowa * 5, Strip of White Flesh * 1, Slumbering Egg * 1, Eye of Yelough * 1;20722;15160;15120;-1;20740;-1;5;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
304160;Golden Rowa * 5, Strip of White Flesh * 1, Budding Horn * 1, Nascent Butterfly * 1;20721;15160;15050;-1;20800;-1;5;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305000;Root Resin * 1, Smoldering Butterfly * 1;20775;20802;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305010;Root Resin * 1, Fulgurbloom * 1;20775;20652;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305020;Root Resin * 1, Crystal Bud * 1;20775;20750;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305030;Root Resin * 1, Golden Sunflower * 1;20775;20683;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305040;Root Resin * 1, Bloodrose * 1;20775;20723;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305050;Root Resin * 1, Trina's Lily * 1;20775;-1;-1;-1;20651;-1;1;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305060;Root Resin * 1, Poisonbloom * 1;20775;20650;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305070;Root Resin * 1, Rimed Crystal Bud * 1;20775;20751;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305080;Root Resin * 1, Beast Blood * 1, Gravel Stone * 1;20775;15030;-1;-1;20855;-1;1;1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305090;Root Resin * 1, Aeonian Butterfly * 1;20775;-1;-1;-1;20801;-1;1;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305100;Root Resin * 1, Smoldering Butterfly * 1, String * 1;20775;20802;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305110;Root Resin * 1, Fulgurbloom * 1, String * 1;20775;20652;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305120;Root Resin * 1, Crystal Bud * 1, String * 1;20775;20750;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305130;Root Resin * 1, Golden Sunflower * 1, String * 1;20775;20683;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305140;Root Resin * 1, Bloodrose * 1, String * 1;20775;20723;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305150;Root Resin * 1, String * 1, Trina's Lily * 1;20775;-1;15400;-1;20651;-1;1;-1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305160;Root Resin * 1, Poisonbloom * 1, String * 1;20775;20650;15400;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305180;Root Resin * 1, String * 1, Aeonian Butterfly * 1;20775;-1;15400;-1;20801;-1;1;-1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
305190;Root Resin * 1, Silver Tear Husk * 1, Crystal Bud * 1;20775;20825;20750;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
306000;Thin Beast Bones * 2;15340;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
306010;Thin Beast Bones * 2, Poisonbloom * 1;15340;20650;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
306020;Cracked Crystal * 3;-1;20780;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
307000;Ruin Fragment * 1;1760;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
307010;Ruin Fragment * 1, Dewkissed Herba * 1;1760;20710;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
307020;Erdleaf Flower * 1, Human Bone Shard * 1;20680;15100;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
307030;Rowa Fruit * 3, Smoldering Butterfly * 1;20720;20802;-1;-1;-1;-1;3;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
307040;Melted Mushroom * 2;20761;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
308000;Crystal Bud * 1, Cracked Crystal * 1;20750;20780;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
308010;Erdleaf Flower * 1, Smoldering Butterfly * 1, Sanctuary Stone * 1;20680;20802;20795;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
308020;Yellow Ember * 1, Sanctuary Stone * 1;20845;-1;20795;-1;-1;-1;1;-1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
308030;Ruin Fragment * 1, Human Bone Shard * 1;1760;15100;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
308040;Sacramental Bud * 1, Miquella's Lily * 1;-1;-1;-1;20753;20653;-1;-1;-1;-1;1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
309000;Altus Bloom * 1, Budding Cave Moss * 1, Silver Tear Husk * 1, Arteria Leaf * 1;20681;20841;20825;-1;20691;-1;1;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
309010;Altus Bloom * 1, Miranda Powder * 1;20681;15150;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
309020;Altus Bloom * 2, Budding Cave Moss * 1, Living Jar Shard * 3;20681;20841;15410;-1;-1;-1;2;1;3;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
309030;Altus Bloom * 2, Budding Cave Moss * 1, Land Octopus Ovary * 1, Arteria Leaf * 1;20681;20841;15140;-1;20691;-1;2;1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
309040;Altus Bloom * 1, Miranda Powder * 1, Poisonbloom * 1;20681;15150;20650;-1;-1;-1;1;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
309050;Altus Bloom * 1, Miranda Powder * 1, Formic Rock * 4;20681;15150;-1;-1;20852;-1;1;1;-1;-1;4;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320000;Thin Beast Bones * 3, Flight Pinion * 1;15340;-1;15060;-1;-1;-1;3;-1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320010;Thin Beast Bones * 3;15340;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320020;Thin Beast Bones * 3, Smoldering Butterfly * 1, Flight Pinion * 1;15340;20802;15060;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320030;Thin Beast Bones * 3, Smoldering Butterfly * 1;15340;20802;-1;-1;-1;-1;3;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320040;Thin Beast Bones * 3, Poisonbloom * 1, Flight Pinion * 1;15340;20650;15060;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320050;Thin Beast Bones * 3, Poisonbloom * 1;15340;20650;-1;-1;-1;-1;3;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320060;Thin Beast Bones * 3, Flight Pinion * 1, Trina's Lily * 1;15340;-1;15060;-1;20651;-1;3;-1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320070;Thin Beast Bones * 3, Trina's Lily * 1;15340;-1;-1;-1;20651;-1;3;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320080;Thin Beast Bones * 3, Stormhawk Feather * 1;15340;15430;-1;-1;-1;-1;3;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320090;Thin Beast Bones * 3, Fulgurbloom * 1, Flight Pinion * 1;15340;20652;15060;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320100;Thin Beast Bones * 3, Fulgurbloom * 1;15340;20652;-1;-1;-1;-1;3;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320110;Thin Beast Bones * 3, Ruin Fragment * 3;15340;1760;-1;-1;-1;-1;3;3;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320120;Thin Beast Bones * 3, Cracked Crystal * 2;15340;20780;-1;-1;-1;-1;3;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320130;Thin Beast Bones * 3, Glintstone Firefly * 2, Flight Pinion * 1;15340;20812;15060;-1;-1;-1;3;2;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320140;Thin Beast Bones * 3, Glintstone Firefly * 2;15340;20812;-1;-1;-1;-1;3;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320150;Thin Beast Bones * 3, Golden Sunflower * 2, Flight Pinion * 1;15340;20683;15060;-1;-1;-1;3;2;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320160;Thin Beast Bones * 3, Golden Sunflower * 2;15340;20683;-1;-1;-1;-1;3;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320170;Thin Beast Bones * 3, Bloodrose * 1, Flight Pinion * 1;15340;20723;15060;-1;-1;-1;3;1;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320180;Thin Beast Bones * 3, Bloodrose * 1;15340;20723;-1;-1;-1;-1;3;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320190;Thin Beast Bones * 3, Rimed Crystal Bud * 3, Flight Pinion * 1;15340;20751;15060;-1;-1;-1;3;3;1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320200;Thin Beast Bones * 3, Rimed Crystal Bud * 3;15340;20751;-1;-1;-1;-1;3;3;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320210;Thin Beast Bones * 3, Flight Pinion * 1, Aeonian Butterfly * 1;15340;-1;15060;-1;20801;-1;3;-1;1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
320220;Thin Beast Bones * 3, Aeonian Butterfly * 1;15340;-1;-1;-1;20801;-1;3;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
321000;Hefty Beast Bone * 1, Flight Pinion * 1;15341;15060;-1;-1;-1;-1;1;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
321010;Hefty Beast Bone * 1;15341;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322000;Thin Beast Bones * 2;15340;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322010;Thin Beast Bones * 2, Smoldering Butterfly * 1;15340;20802;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322020;Thin Beast Bones * 2, Fulgurbloom * 1;15340;20652;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322030;Thin Beast Bones * 2, Glintstone Firefly * 2;15340;20812;-1;-1;-1;-1;2;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322040;Thin Beast Bones * 2, Golden Sunflower * 2;15340;20683;-1;-1;-1;-1;2;2;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322050;Thin Beast Bones * 2, Poisonbloom * 1;15340;20650;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322060;Thin Beast Bones * 2, Bloodrose * 1;15340;20723;-1;-1;-1;-1;2;1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322070;Thin Beast Bones * 2, Rimed Crystal Bud * 3;15340;20751;-1;-1;-1;-1;2;3;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322080;Thin Beast Bones * 2, Aeonian Butterfly * 1;15340;-1;-1;-1;20801;-1;2;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
322090;Thin Beast Bones * 2, Trina's Lily * 1;15340;-1;-1;-1;20651;-1;2;-1;-1;-1;1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
323000;Hefty Beast Bone * 1;15341;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900000;Remembrance of the Grafted * 1;2950;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900001;Remembrance of the Grafted * 1;2950;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900002;Remembrance of the Starscourge * 1;2951;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900003;Remembrance of the Starscourge * 1;2951;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
900004;Remembrance of the Omen King * 1;2952;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;4;4;4;4;4;4;0;0;0;0;0;0;
